book_id,user_id,rating
136,10509,4
136,12471,2
136,26718,3
136,28767,4
136,30184,5
136,32745,4
136,38798,3
136,50999,4
137,6342,4
137,10509,2
137,25164,4
137,28158,3
137,37834,3
137,38798,5
137,43602,5
137,50999,5
137,53293,5
138,2487,4
138,3739,4
138,6342,3
138,6630,3
138,8167,3
138,8510,3
138,9011,2
138,9668,3
138,9731,3
138,10509,3
138,12381,4
138,12874,3
138,17566,3
138,24143,4
138,24499,3
138,25164,4
138,25840,5
138,26145,3
138,26629,3
138,28767,3
138,30944,3
138,32305,4
138,32748,4
138,33065,4
138,38798,4
138,39703,5
138,45554,4
138,48687,5
138,50999,3
139,10288,5
139,19729,4
139,32748,4
140,6630,5
140,8510,3
140,9668,5
140,12471,4
140,14372,4
140,24499,3
140,25164,3
140,26145,3
140,26629,5
140,28158,5
140,32745,4
140,37834,5
140,45554,4
140,52036,2
141,7563,4
141,49288,5
141,49289,5
141,49295,5
141,49297,5
142,2487,5
142,6342,5
142,9011,3
142,10509,5
142,12381,4
142,12471,4
142,12874,5
142,25164,4
142,28767,4
142,32305,5
142,32748,5
142,33065,4
142,38798,3
142,49288,5
142,49289,5
142,49295,5
142,49297,5
142,53292,5
143,7563,5
144,7563,5
144,10509,5
144,12381,1
144,45554,4
145,6630,3
145,12874,3
145,14372,3
145,17566,3
145,26145,3
145,49288,5
145,49289,5
145,49295,5
145,49297,5
146,7563,5
147,48687,5
147,52036,3
147,53292,5
147,53293,5
148,2487,2
148,6630,3
148,8167,3
148,8510,3
148,9731,3
148,14372,3
148,24499,4
148,25840,3
148,26629,4
148,28767,3
148,32748,4
148,33065,3
148,37834,3
148,38798,3
148,45554,4
148,50999,3
148,52036,3
148,53293,5
149,48687,5
149,49288,5
149,49289,5
149,49295,5
149,49297,5
150,2487,5
150,3739,4
150,6342,5
150,6630,5
150,9011,2
150,9668,3
150,12381,2
150,12874,3
150,14372,3
150,17566,5
150,24499,2
150,26145,2
150,28767,5
150,32305,1
150,32748,4
150,33065,3
150,38798,5
150,53292,5
151,23603,3
151,24499,3
151,28158,4
151,30944,5
151,48687,5
151,52036,2
152,12471,1
152,17566,3
152,30184,5
153,48687,5
154,6342,3
154,8167,4
154,9011,5
154,9668,5
154,9731,2
154,12874,2
154,15604,4
154,24143,4
154,25840,4
154,30944,5
154,32305,4
154,33065,4
154,38798,3
154,39703,5
154,45554,3
154,48687,5
154,50999,5
155,2487,3
155,3739,5
155,8167,4
155,9011,3
155,9668,5
155,12381,5
155,12471,5
155,12874,4
155,14372,5
155,24499,3
155,26718,3
155,28158,5
155,30944,5
155,32305,5
155,37834,5
155,43602,4
155,45554,4
155,53292,5
156,10509,1
156,12471,1
156,17566,5
157,2487,4
157,12874,4
157,14372,5
157,15604,3
157,17566,4
157,25840,5
157,26145,4
157,30184,5
157,30944,5
157,37834,4
157,39703,5
157,43602,5
157,45554,4
157,50999,5
157,52036,3
157,53292,5
158,3739,4
158,7563,4
158,9011,2
158,12471,5
158,14372,3
158,15604,4
158,19729,3
158,24499,4
158,25164,5
158,25840,5
158,26145,3
158,28158,4
158,37834,5
158,39703,5
158,48687,5
158,52036,3
158,53292,5
159,6630,5
159,24499,3
159,28158,3
159,30944,5
160,6342,3
160,8167,4
160,9011,2
160,9731,3
160,12874,4
160,14372,3
160,15604,4
160,24143,3
160,25840,3
160,26145,3
160,26629,3
160,28158,4
160,28767,2
160,30944,4
160,32305,3
160,33065,4
160,37834,4
160,38798,3
160,45554,4
160,48687,5
160,50999,4
160,53293,5
161,2487,3
161,3739,5
161,8167,4
161,9011,3
161,9668,5
161,12381,4
161,12471,5
161,12874,4
161,14372,5
161,19729,4
161,24499,4
161,26718,3
161,28158,5
161,30184,5
161,30944,5
161,32305,5
161,37834,4
161,38798,4
161,43602,4
161,45554,3
161,53292,5
162,3739,5
162,6342,2
162,9668,2
162,12874,2
162,15604,5
162,24143,5
162,28158,3
162,32748,5
162,33065,5
162,39703,5
162,45554,5
162,48687,5
162,49288,5
162,49289,5
162,49295,5
162,49297,5
162,53292,5
163,6630,4
163,10288,5
163,23603,3
163,24499,3
163,43602,4
163,49288,5
163,49289,5
163,49295,5
163,49297,5
163,52036,2
164,32748,4
164,48687,5
164,49288,5
164,49289,5
164,49295,5
164,49297,5
165,7563,3
165,9011,3
165,10288,3
165,24499,2
165,25164,2
165,28158,5
165,30944,4
166,6630,3
166,19729,3
166,49288,5
166,49289,5
166,49295,5
166,49297,5
166,52036,2
167,9011,3
167,30944,4
167,32748,4
167,43602,4
167,52036,3
167,53293,5
168,3739,4
168,6630,5
168,9731,3
168,10509,5
168,14372,4
168,24499,3
168,26629,4
168,28158,5
168,28767,5
168,30184,5
168,30944,5
168,37834,4
168,39703,5
168,49288,5
168,49289,5
168,49295,5
168,49297,5
168,52036,3
168,53292,5
169,7563,3
169,17566,3
169,30184,5
170,49288,5
170,49289,5
170,49295,5
170,49297,5
170,52036,2
171,8167,3
171,9011,4
171,9668,5
171,12381,4
171,12471,4
171,12874,3
171,24143,3
171,24499,4
171,25164,4
171,25840,5
171,26145,3
171,26718,4
171,28767,3
171,30184,5
171,32305,5
171,32748,5
171,33065,4
171,37834,3
171,38798,2
171,39703,5
171,45554,5
172,6630,4
172,8167,4
172,9731,3
172,12471,4
172,12874,4
172,17566,4
172,24143,3
172,25840,4
172,28158,4
172,28767,1
172,30944,5
172,32305,3
172,32748,4
172,33065,4
172,37834,3
172,38798,3
172,39703,5
172,52036,5
173,3739,5
173,6342,3
173,9011,2
173,9731,4
173,10509,4
173,12381,1
173,12471,5
173,19729,4
173,24143,4
173,28767,1
173,30944,4
173,32305,1
173,32748,4
173,38798,3
173,39703,5
173,48687,5
173,52036,5
173,53292,5
174,2487,2
174,6630,3
174,9731,4
174,10509,4
174,17566,5
174,19729,3
174,28767,2
174,37834,4
174,53293,5
175,24499,3
175,28158,3
175,30944,5
175,52036,2
176,7563,3
176,9731,4
176,15604,2
176,24499,2
176,26629,4
176,28767,4
176,30184,5
176,37834,4
176,43602,5
176,48687,5
176,49288,5
176,49289,5
176,49295,5
176,49297,5
176,50999,3
176,52036,3
176,53293,5
177,8167,5
177,9011,3
177,12381,4
177,12874,4
177,15604,4
177,24143,5
177,28158,2
177,33065,5
177,39703,5
177,52036,5
178,3739,4
178,6342,5
178,8167,4
178,9011,3
178,9668,2
178,9731,4
178,10509,3
178,12381,4
178,12874,3
178,19729,4
178,26718,4
178,28767,2
178,32305,3
178,33065,5
178,37834,4
178,38798,3
178,39703,5
178,45554,4
178,48687,5
178,53292,5
179,3739,4
179,10509,4
179,12381,2
179,12874,3
179,14372,3
179,23603,3
179,24499,5
179,25840,5
179,26629,5
179,28767,3
179,32305,4
179,33065,2
179,37834,4
179,38798,3
179,48687,5
179,53292,5
180,2487,4
180,3739,4
180,3739,4
180,6342,4
180,9011,2
180,9668,1
180,9731,4
180,10509,4
180,12381,4
180,14372,5
180,15604,5
180,24143,4
180,25164,5
180,26629,5
180,26718,4
180,30944,4
180,32745,5
180,39703,5
180,45554,4
180,49288,5
180,49289,5
180,49295,5
180,49297,5
180,52036,3
180,53292,5
181,2487,3
181,3739,4
181,6342,5
181,7563,5
181,8167,3
181,12381,3
181,25164,4
181,26629,5
181,33065,5
181,37834,5
181,39703,5
181,49288,5
181,49289,5
181,49295,5
181,49297,5
181,53292,5
182,9731,4
182,32748,4
182,48687,5
182,53292,5
183,19729,4
183,32748,4
184,8167,4
184,8510,5
184,12471,4
184,19729,3
184,26145,2
184,33065,4
184,37834,4
184,43602,4
184,48687,5
184,53293,5
185,7563,4
185,10509,4
185,12381,4
185,28767,2
185,43602,3
185,53292,5
186,2487,2
186,6342,3
186,6630,5
186,9011,2
186,12381,3
186,14372,3
186,25164,3
186,26718,4
186,28767,5
186,32748,4
186,38798,3
187,2487,3
187,6630,3
187,23603,4
187,26718,3
187,28767,3
188,7563,3
188,24499,2
188,25164,5
188,28158,3
188,52036,4
189,2487,4
189,3739,5
189,8167,5
189,9011,4
189,12381,5
189,12471,5
189,12874,4
189,14372,5
189,24499,4
189,25164,4
189,28158,5
189,30944,5
189,32305,5
189,37834,4
189,45554,4
189,53292,5
190,49288,5
190,49289,5
190,49295,5
190,49297,5
191,9668,5
191,9731,3
191,12381,2
191,19729,3
191,30944,5
191,32748,5
191,39703,5
191,49288,5
191,49289,5
191,49295,5
191,49297,5
191,52036,5
192,2487,5
192,12471,5
192,28158,5
192,30944,4
192,52036,3
193,10509,4
193,37834,5
194,2487,4
194,6342,4
194,9731,3
194,12381,4
194,15604,3
194,19729,3
194,24143,3
194,25840,1
194,26145,3
194,26629,3
194,32305,1
194,33065,5
194,38798,3
194,52036,5
195,2487,5
195,8510,4
195,9806,4
195,10288,5
195,10509,4
195,12381,4
195,28767,5
195,32305,5
195,37834,3
195,53293,5
196,7563,4
196,9731,4
196,10509,5
196,15604,5
196,32748,5
196,37834,3
196,48687,5
196,52036,4
197,2487,2
197,9011,3
197,9731,3
197,12471,4
197,26718,2
197,30184,5
197,43602,3
197,49288,5
197,49289,5
197,49295,5
197,49297,5
197,50999,5
197,52036,1
198,6342,5
198,6630,4
198,7563,4
198,9011,2
198,9668,3
198,9731,4
198,10509,4
198,15604,4
198,19729,4
198,24143,4
198,24499,3
198,25840,5
198,28767,5
198,32305,2
198,33065,5
198,37834,4
198,38798,4
198,39703,5
198,48687,5
198,52036,3
198,53292,5
199,2487,3
199,7563,2
199,28158,4
199,28767,2
199,37834,4
199,38798,4
199,52036,2
200,2487,4
200,8167,3
200,9668,4
200,9731,3
200,9806,3
200,19729,4
200,23603,3
200,32305,4
200,32748,5
200,38798,5
200,43602,4
200,45554,5
200,49288,5
200,49289,5
200,49295,5
200,49297,5
201,17566,4
201,43602,4
201,50999,2
202,49288,5
202,49289,5
202,49295,5
202,49297,5
202,52036,1
203,49288,5
203,49289,5
203,49295,5
203,49297,5
203,50999,4
203,53292,5
204,2487,3
204,8167,3
204,9731,4
204,12874,4
204,14372,4
204,15604,3
204,24143,4
204,25840,4
204,26145,3
204,32305,5
204,33065,3
204,38798,5
204,39703,5
204,45554,4
204,48687,5
204,53293,5
205,2487,3
205,3739,4
205,6342,4
205,6630,3
205,7563,3
205,8510,5
205,9668,4
205,9731,4
205,10509,3
205,12471,3
205,14372,3
205,15604,4
205,17566,5
205,24499,4
205,25164,4
205,25840,5
205,26718,3
205,28767,2
205,33065,4
205,37834,5
205,38798,3
205,39703,5
205,43602,5
205,45554,4
205,50999,5
205,52036,3
207,8510,5
207,10288,5
207,26629,4
207,28767,3
207,32748,4
207,38798,5
207,43602,3
207,49288,5
207,49289,5
207,49295,5
207,49297,5
208,10509,5
208,12381,2
208,12471,4
208,33065,3
208,37834,3
208,49288,5
208,49289,5
208,49295,5
208,49297,5
209,2487,3
209,6342,4
209,7563,4
209,9731,3
209,15604,5
209,17566,4
209,19729,4
209,23603,3
209,24499,4
209,25164,4
209,30944,3
209,32745,3
209,39703,5
209,50999,4
209,52036,3
210,17566,4
210,26718,3
210,43602,3
210,53292,5
211,12381,3
211,49288,5
211,49289,5
211,49295,5
211,49297,5
212,2487,2
212,8167,3
212,9011,3
212,12381,3
212,19729,4
212,24499,4
212,25164,2
212,32305,3
212,32748,4
212,37834,4
212,38798,4
212,45554,4
212,48687,5
212,53293,5
213,3739,5
213,6342,2
213,7563,4
213,9011,2
213,9731,4
213,12874,3
213,19729,3
213,24143,5
213,24499,2
213,28767,2
213,32305,4
213,37834,4
213,39703,5
213,45554,4
213,52036,5
213,53292,5
214,24499,3
214,28158,3
214,52036,2
215,10288,5
215,12471,5
215,52036,3
216,6630,5
216,7563,4
216,12381,2
216,12874,4
216,26629,4
216,28158,5
216,28767,4
216,48687,5
217,7563,4
217,8510,5
217,9806,3
217,10509,5
217,25164,4
217,33065,3
217,49288,5
217,49289,5
217,49295,5
217,49297,5
218,50999,5
218,52036,1
219,3739,4
219,7563,5
219,8167,4
219,9011,2
219,12381,4
219,12471,4
219,12874,4
219,14372,5
219,15604,5
219,26145,4
219,26718,4
219,32305,5
219,37834,5
219,43602,4
219,45554,3
219,48687,5
219,53292,5
221,7563,4
221,15604,5
221,28767,3
221,53293,5
222,3739,4
222,8510,4
222,15604,5
222,23603,4
222,26629,4
222,43602,4
222,49288,5
222,49289,5
222,49295,5
222,49297,5
223,6630,4
223,12471,2
223,19729,3
223,23603,5
223,28158,4
223,32305,4
223,32748,3
223,50999,5
224,53292,5
225,6342,5
225,7563,4
225,9668,4
225,10509,4
225,12471,5
225,24143,4
225,24499,3
225,25164,5
225,25840,3
225,26145,3
225,28158,4
225,32305,4
225,32745,5
225,32748,5
225,33065,5
225,38798,5
225,39703,5
225,45554,3
225,48687,5
225,53292,5
226,7563,2
226,10288,5
227,6342,3
227,6630,4
227,9011,2
227,23603,3
227,26145,3
227,26629,4
227,28158,4
227,30184,5
228,6342,4
228,6630,4
228,7563,2
228,9011,2
228,10288,3
228,10509,1
228,12471,1
228,12874,4
228,23603,2
228,25164,3
228,28767,3
229,2487,3
229,3739,5
229,6342,3
229,8167,3
229,9668,1
229,9731,3
229,12381,4
229,12874,4
229,14372,4
229,15604,5
229,19729,3
229,25840,5
229,26718,4
229,30944,4
229,32305,2
229,39703,5
229,45554,5
229,48687,5
229,52036,5
229,53293,5
230,8167,4
230,9668,5
230,12874,3
230,24143,3
230,24499,3
230,25840,5
230,26718,4
230,30944,4
230,32305,3
230,38798,3
230,39703,5
230,45554,4
231,10288,4
231,12381,4
231,26718,4
231,28767,4
231,48687,5
232,14372,1
232,26629,5
232,26718,4
232,28158,3
232,30184,5
232,30944,5
232,43602,5
232,52036,3
232,53292,5
232,53293,5
233,8510,5
233,9011,5
233,12381,3
233,12874,2
233,17566,2
233,19729,4
233,24143,4
233,24499,4
233,26718,3
233,32305,3
233,32748,5
233,33065,5
233,38798,3
233,45554,3
233,48687,5
233,53292,5
234,19729,5
234,23603,5
234,48687,5
234,53292,5
234,53293,5
236,8510,4
236,12381,4
236,24499,2
236,25164,4
236,28767,3
236,37834,5
237,6630,4
237,7563,4
237,10288,5
237,15604,3
237,24499,2
237,26145,3
237,30184,5
237,32745,3
237,39703,5
238,7563,3
238,8510,4
238,9011,2
238,26718,3
238,38798,3
238,49288,5
238,49289,5
238,49295,5
238,49297,5
239,7563,3
239,15604,4
239,19729,4
239,25164,3
239,26718,4
239,30944,4
239,37834,5
241,6630,4
241,7563,4
241,8167,3
241,28767,3
241,53292,5
242,17566,4
242,23603,5
242,26629,4
242,30184,5
243,6630,5
243,7563,4
243,9731,3
243,10288,4
243,14372,2
243,25164,4
243,26145,3
243,30184,5
243,32745,4
243,43602,4
243,52036,2
244,7563,3
244,10288,5
244,26629,4
245,6342,4
245,6630,3
245,9011,2
245,9806,3
245,12471,5
245,12874,4
245,19729,3
245,24499,3
245,26145,3
245,26718,4
245,30184,5
245,30944,4
245,32748,5
245,33065,4
245,48687,5
245,52036,3
245,53292,5
245,53293,5
246,26718,3
247,9668,3
247,10509,4
247,14372,4
247,28767,4
247,38798,3
247,50999,5
248,2487,4
248,6342,3
248,8167,2
248,9011,3
248,9806,5
248,12874,2
248,15604,3
248,24143,4
248,25840,5
248,32305,4
248,37834,4
248,38798,3
248,39703,5
248,43602,4
248,45554,4
249,9806,3
249,10509,5
249,14372,5
249,45554,3
250,7563,4
250,48687,5
251,8510,5
251,9806,3
251,12874,4
251,14372,4
251,24499,4
251,25840,3
251,28158,2
251,37834,4
251,38798,5
251,39703,5
251,43602,4
251,45554,4
251,48687,5
251,50999,5
251,53293,5
252,49288,5
252,49289,5
252,49295,5
252,49297,5
252,52036,1
253,7563,3
253,10288,5
253,26629,4
253,49288,5
253,49289,5
253,49295,5
253,49297,5
254,48687,5
255,8167,4
255,9011,3
255,9731,3
255,10509,5
255,12471,2
255,14372,4
255,24499,5
255,25164,4
255,26629,5
255,28158,3
255,28767,2
255,32305,4
255,33065,5
255,37834,4
255,45554,4
255,53292,5
256,8510,2
256,9731,3
256,12381,4
256,24499,2
256,26145,4
256,32745,2
256,33065,2
256,45554,4
257,6342,3
257,8510,5
257,9668,1
257,12381,3
257,12874,4
257,15604,5
257,24143,4
257,25164,4
257,26145,2
257,26629,5
257,30184,5
257,32745,3
257,39703,5
257,48687,5
257,52036,5
258,6630,2
258,12381,5
258,28767,2
258,32748,4
258,53292,5
258,53293,5
260,12874,3
260,39703,3
260,49288,5
260,49295,5
260,49297,5
261,6342,4
261,17566,3
261,28767,2
261,49288,5
261,49289,5
261,49295,5
261,49297,5
263,2487,3
263,6630,4
263,12471,5
263,23603,4
263,32305,3
263,32748,4
263,53292,5
264,2487,3
264,6342,4
264,9668,2
264,12381,3
264,12471,4
264,12874,3
264,14372,3
264,24143,4
264,24499,3
264,25840,3
264,26629,5
264,32748,2
264,33065,4
264,38798,3
264,39703,5
264,43602,5
264,45554,5
264,48687,5
264,52036,5
265,6342,5
265,8167,5
265,9668,5
265,12381,4
265,12874,4
265,32305,5
265,33065,5
265,38798,3
265,39703,5
265,48687,5
265,53292,5
266,17566,3
266,23603,5
266,26629,4
266,30184,5
268,7563,3
268,12381,2
268,32748,4
268,33065,3
268,37834,5
268,45554,4
268,48687,5
268,52036,3
270,2487,5
270,3739,4
270,6342,2
270,8167,2
270,9668,3
270,12381,5
270,14372,5
270,19729,4
270,24143,5
270,25164,3
270,25840,3
270,26145,4
270,28767,5
270,32305,5
270,33065,5
270,38798,5
270,45554,5
270,50999,3
271,3739,4
271,6342,3
271,7563,4
271,10509,5
271,12471,5
271,14372,5
271,15604,5
271,25164,5
271,26145,3
271,28767,5
271,33065,5
271,38798,3
271,39703,5
271,45554,3
271,50999,3
271,53292,5
272,3739,4
272,6342,4
272,7563,4
272,8510,5
272,10288,5
272,10509,1
272,24143,4
272,24499,3
272,28767,3
272,32748,4
272,33065,5
272,38798,5
272,39703,5
272,52036,3
272,53293,5
273,6342,3
273,9806,3
273,10509,4
273,12381,2
273,14372,3
273,28767,3
273,33065,3
274,3739,3
274,6342,4
274,8510,5
274,9668,5
274,9731,3
274,14372,5
274,19729,4
274,23603,5
274,24499,4
274,28158,5
274,33065,5
274,38798,4
274,39703,5
274,50999,2
274,52036,3
275,10288,5
275,48687,5
276,10509,1
276,14372,3
276,28158,5
276,30944,5
276,39703,5
276,52036,5
276,53293,5
277,7563,3
277,10288,5
278,9806,2
278,10288,5
278,12874,4
278,23603,5
278,32745,3
278,39703,5
278,45554,4
278,49288,5
278,49289,5
278,49295,5
278,49297,5
281,6342,4
281,6630,4
281,10509,4
281,23603,3
281,26145,3
281,28158,5
281,30184,5
281,43602,3
282,10288,5
282,15604,4
282,30944,4
282,32745,4
282,32748,4
282,48687,5
282,53292,5
283,26718,5
283,30944,5
283,32305,4
283,32748,4
283,43602,5
283,49288,5
283,49289,5
283,49295,5
283,49297,5
283,52036,3
283,53292,5
283,53293,5
284,3739,4
284,6342,4
284,9731,3
284,10509,4
284,12381,2
284,15604,5
284,25164,4
284,26629,4
284,26718,4
284,28158,4
284,32305,3
284,33065,3
284,38798,3
284,39703,5
284,45554,4
284,53292,5
285,48687,5
286,10509,3
286,17566,3
286,30184,5
287,8167,5
287,9011,5
287,9731,4
287,10509,5
287,14372,3
287,24499,5
287,32305,3
287,33065,5
287,37834,3
287,38798,3
287,45554,3
287,53292,5
288,3739,3
288,19729,4
288,23603,3
288,25164,4
288,26145,4
288,28158,4
288,30944,3
288,32745,3
288,38798,5
288,43602,5
288,50999,5
288,53293,5
289,3739,4
289,8167,3
289,9731,2
289,14372,4
289,25164,2
289,25840,5
289,28158,5
289,28767,5
289,32305,5
289,38798,3
289,48687,5
289,53292,5
290,26629,5
290,49288,5
290,49289,5
290,49295,5
290,49297,5
292,10288,1
292,15604,5
292,26718,3
292,30944,5
292,32305,5
292,32748,5
292,43602,4
293,2487,3
293,6342,3
293,8510,4
293,9668,5
293,9806,4
293,12381,4
293,14372,3
293,15604,3
293,24143,4
293,25840,3
293,26145,2
293,30944,4
293,32305,2
293,38798,3
293,39703,5
293,43602,4
294,10288,5
294,24499,3
294,28158,4
294,52036,2
295,10509,5
295,28158,5
295,50999,1
295,52036,3
296,2487,3
296,8510,5
296,12874,4
296,23603,3
296,24499,4
296,39703,5
296,53293,5
297,3739,5
297,12471,4
297,24143,4
297,25164,5
297,43602,5
297,45554,4
297,48687,5
297,53292,5
298,9806,3
298,10288,1
298,24143,5
298,28158,3
298,30184,5
298,38798,4
298,39703,5
298,43602,4
298,45554,4
298,52036,3
299,49288,5
299,49289,5
299,49295,5
299,49297,5
300,19729,5
300,24143,4
300,28767,4
300,32748,5
300,45554,5
300,48687,5
300,52036,4
301,2487,4
301,3739,5
301,8167,5
301,8510,4
301,9011,1
301,9668,4
301,9731,2
301,12874,4
301,15604,4
301,19729,4
301,26629,5
301,30944,4
301,32305,2
301,33065,4
301,45554,3
302,30184,5
303,6630,2
303,10509,5
303,14372,3
303,49288,5
303,49289,5
303,49295,5
303,49297,5
304,2487,4
304,3739,5
304,6342,4
304,7563,4
304,10509,4
304,12381,2
304,14372,2
304,23603,3
304,24499,2
304,28767,3
304,45554,3
304,53293,5
305,6630,3
305,7563,2
305,10288,5
305,24499,2
305,26145,3
305,30184,5
305,30184,5
305,32745,4
305,37834,4
305,43602,4
306,2487,3
306,6342,5
306,6630,2
306,7563,4
306,9731,2
306,10509,5
306,12874,4
306,14372,3
306,17566,3
306,28767,2
306,33065,1
306,37834,5
306,38798,3
306,45554,5
307,12471,5
307,30944,4
307,52036,3
308,17566,3
309,26718,5
309,38798,3
310,2487,1
310,6342,3
310,6630,4
310,7563,2
310,10509,1
310,12471,1
310,12874,4
310,17566,3
311,2487,2
311,3739,3
311,8510,4
311,10509,2
311,23603,3
311,24143,3
311,24499,3
311,25164,4
311,26145,3
311,28767,2
311,32305,5
311,33065,5
311,38798,4
311,43602,4
311,45554,5
311,49288,5
311,49289,5
311,50999,5
311,53293,5
312,9668,5
312,10288,5
312,30944,5
313,7563,5
314,8510,5
314,10288,5
314,15604,4
314,19729,3
314,23603,5
314,26145,3
314,28158,4
314,30944,4
314,32748,5
314,53292,5
315,24143,3
315,25164,3
315,45554,4
315,49288,5
315,49289,5
315,49295,5
315,49297,5
315,50999,3
316,10288,5
316,12381,3
316,14372,4
316,32745,4
316,49288,5
316,49289,5
316,49295,5
316,49297,5
317,3739,4
317,7563,4
317,8510,4
317,12874,4
317,14372,4
317,24499,3
317,32745,4
317,32748,4
317,39703,5
317,45554,4
317,48687,5
317,53293,5
318,7563,5
319,53292,5
320,7563,3
320,45554,5
321,6342,3
321,7563,4
321,9011,1
321,12471,5
321,12874,4
321,14372,3
321,15604,3
321,17566,5
321,19729,3
321,30944,4
321,39703,5
321,53292,5
322,10288,5
322,30944,2
322,32748,5
322,43602,4
322,52036,3
322,53293,5
323,8167,3
323,9011,2
323,9731,3
323,10509,1
323,17566,3
323,19729,4
323,24143,4
323,26718,4
323,28767,2
323,32305,2
323,32748,4
323,33065,4
323,37834,4
323,38798,5
323,43602,3
323,45554,4
323,48687,5
323,52036,3
323,53292,5
325,3739,5
325,9731,5
325,10509,3
325,12381,3
325,14372,5
325,17566,3
325,24499,5
325,25164,4
325,28158,4
325,32305,5
325,32748,5
325,33065,4
325,37834,4
325,39703,5
325,45554,5
325,53292,5
326,2487,2
326,6342,4
326,6630,3
326,7563,3
326,9011,2
326,9731,2
326,9806,3
326,10509,5
326,14372,3
326,24499,3
326,26718,3
326,28767,3
326,32745,5
326,32748,4
326,50999,3
327,24499,4
328,9806,4
328,10288,3
328,10509,4
328,17566,2
329,2487,5
329,12381,4
329,26718,2
330,6630,3
330,12471,3
330,28158,5
330,30944,5
331,6342,3
331,10509,4
331,12874,5
331,17566,3
331,26145,3
331,50999,3
332,10288,1
332,12471,5
332,14372,3
332,15604,5
332,26718,3
332,28158,4
332,30184,5
332,30944,5
332,32305,3
333,12874,4
333,17566,3
333,37834,4
334,50999,5
335,3739,4
335,6342,1
335,8510,3
335,9806,3
335,12471,5
335,14372,4
335,15604,3
335,19729,3
335,25840,4
335,26145,3
335,30944,3
335,32745,4
335,37834,5
335,39703,5
335,43602,3
335,45554,5
335,50999,3
335,53293,5
336,26629,4
336,30184,5
336,37834,4
337,2487,2
337,3739,4
337,9806,3
337,14372,4
337,15604,4
337,23603,3
337,24143,5
337,28158,2
337,30944,5
337,39703,5
337,43602,5
337,45554,4
337,53292,5
338,48687,5
339,2487,3
339,8510,5
339,9731,3
339,12874,5
339,14372,3
339,24499,4
339,30944,4
339,37834,5
339,38798,4
339,43602,3
339,45554,4
340,23603,3
340,37834,3
340,48687,5
341,2487,4
341,3739,5
341,6342,2
341,9011,5
341,9668,5
341,12381,4
341,12874,3
341,15604,3
341,19729,4
341,24143,3
341,24499,3
341,25840,1
341,26145,3
341,30184,5
341,30944,5
341,33065,4
341,38798,3
341,39703,5
341,43602,5
341,45554,4
341,53293,5
342,7563,3
342,10288,1
342,26629,3
342,37834,3
343,6630,3
343,12874,4
343,17566,3
343,23603,3
343,26145,3
343,28158,4
343,30184,5
344,9668,4
344,12381,3
344,12874,5
344,17566,4
344,26629,5
345,10288,4
345,12471,3
345,19729,3
345,25164,4
345,28158,4
345,30944,4
345,52036,3
346,8167,3
346,8510,4
346,9806,4
346,12381,4
346,14372,4
346,15604,4
346,19729,4
346,24499,4
346,25840,5
346,26145,3
346,26629,5
346,30944,3
346,33065,4
346,38798,5
346,39703,5
346,45554,5
347,3739,4
347,10288,1
347,12874,4
347,15604,3
347,26629,4
347,26718,3
347,30184,5
347,30944,5
347,32305,4
347,43602,5
347,48687,5
348,49288,5
348,49289,5
348,49295,5
348,49297,5
349,6630,3
349,9731,3
349,10288,5
349,26145,3
349,28767,4
349,30184,5
349,32745,3
349,43602,5
349,52036,3
350,3739,4
350,7563,4
350,9011,4
350,15604,4
350,23603,2
350,28158,4
350,37834,3
350,38798,4
350,43602,5
350,45554,4
350,53292,5
351,26718,5
351,53292,5
353,2487,3
353,6342,4
353,8167,3
353,9011,4
353,9668,5
353,9806,5
353,10288,5
353,15604,5
353,23603,5
353,24143,4
353,25840,4
353,28767,3
353,30184,5
353,30944,4
353,38798,3
353,39703,5
353,45554,4
353,50999,4
353,52036,5
354,6630,3
354,9011,2
354,9731,3
354,12381,4
354,14372,2
354,24499,3
354,26145,3
354,32748,4
354,33065,4
354,37834,3
354,39703,2
354,45554,4
355,8510,3
356,10288,1
356,19729,4
356,23603,5
356,26145,3
356,48687,5
356,53292,5
357,3739,4
357,8510,4
357,19729,3
357,24143,3
357,25164,3
357,25840,5
357,28767,1
357,33065,3
357,45554,3
357,53292,5
358,2487,4
358,9806,4
358,12874,5
358,23603,5
358,24143,4
358,25164,4
358,25840,5
358,30944,4
358,37834,4
358,38798,5
358,39703,5
358,43602,4
358,45554,4
358,50999,5
358,53293,5
360,12471,4
360,19729,4
360,32748,5
360,49288,5
360,49289,5
360,49295,5
360,49297,5
360,50999,2
360,52036,3
360,53293,5
361,2487,3
361,9011,3
361,9806,5
361,12381,4
361,15604,3
361,24143,4
361,25840,3
361,26145,3
361,30944,3
361,38798,3
361,39703,5
362,3739,5
362,9668,3
362,15604,5
362,28158,3
362,30944,5
362,45554,4
362,49288,5
362,49289,5
362,49295,5
362,49297,5
362,53293,5
363,49288,5
363,49289,5
363,49295,5
363,49297,5
363,53292,5
364,9806,3
364,12874,4
364,15604,4
364,24143,4
364,24499,4
364,25164,5
364,25840,5
364,30944,4
364,37834,5
364,38798,5
364,39703,5
364,43602,4
364,45554,5
364,48687,5
364,50999,5
365,12471,4
365,15604,5
365,19729,4
365,23603,4
365,30184,5
365,32748,5
365,48687,5
365,49288,5
365,49289,5
365,49295,5
365,49297,5
365,52036,5
366,9668,5
366,12381,3
